Date,Advertiser ID,Advertiser,Campaign Group ID,Campaign Group,Campaign ID,Campaign,Channel Type,Media Cost,Impressions,Clicks
24/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.36,"6,584",11
25/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.38,"6,536",7
26/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.31,"6,649",6
27/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.41,"6,610",10
28/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.16,"6,735",13
29/09/2024,49498,Pharmacare,156138,Sambucol,1530699,PCM-Sambucol-2024-25 Display-Aug - B Creatives,Display,£25.31,"6,508",9
23/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.74,"26,652",61
24/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.73,"25,835",40
25/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.82,"26,084",50
26/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.70,"25,902",61
27/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.74,"26,187",23
28/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£100.78,"25,901",31
29/09/2024,49498,Pharmacare,203509,BIOGLAN,1548347,Bioglan Smart Kids-VitaGummies Display 2024/25,Display,£93.62,"23,925",44
23/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£34.51,"8,879",14
